API Code,Time of Call,Date,Count,,,
A4,26-06-2025 0.02,26-06-2025,,,,
A4,26-06-2025 0.09,26-06-2025,,,,
A4,26-06-2025 1.05,26-06-2025,,,,
A4,26-06-2025 1.14,26-06-2025,,,,
A4,26-06-2025 3.33,26-06-2025,,,,
A4,26-06-2025 5.32,26-06-2025,,,,
A4,26-06-2025 6.53,26-06-2025,,,,
A4,26-06-2025 9.48,26-06-2025,,,,
A4,26-06-2025 11.11,26-06-2025,,,,
A4,26-06-2025 11.16,26-06-2025,,,,
A4,26-06-2025 11.17,26-06-2025,,,,
A4,26-06-2025 11.53,26-06-2025,,,,
A4,26-06-2025 15.20,26-06-2025,,,,
A4,26-06-2025 16.36,26-06-2025,,,,
A4,26-06-2025 16.59,26-06-2025,,,,
A4,26-06-2025 17.04,26-06-2025,,,,
A4,26-06-2025 18.28,26-06-2025,,,,
A4,26-06-2025 19.49,26-06-2025,,,,
A4,26-06-2025 20.33,26-06-2025,,,,
A4,26-06-2025 20.46,26-06-2025,,,,
A4,27-06-2025 1.15,27-06-2025,,,,
A4,27-06-2025 3.40,27-06-2025,,,,
A4,27-06-2025 3.43,27-06-2025,,,,
A4,27-06-2025 4.12,27-06-2025,,,,
A4,27-06-2025 4.30,27-06-2025,,,,
A4,27-06-2025 4.31,27-06-2025,,,,
A4,27-06-2025 6.07,27-06-2025,,,,
A4,27-06-2025 6.44,27-06-2025,,,,
A4,27-06-2025 7.29,27-06-2025,,,,
A4,27-06-2025 8.52,27-06-2025,,,,
A4,27-06-2025 9.11,27-06-2025,,,,
A4,27-06-2025 10.58,27-06-2025,,,,
A4,27-06-2025 16.42,27-06-2025,,,,
A4,27-06-2025 17.21,27-06-2025,,,,
A4,27-06-2025 18.59,27-06-2025,,,,
A4,27-06-2025 21.30,27-06-2025,,,,
A4,28-06-2025 0.31,28-06-2025,,,,
A4,28-06-2025 0.41,28-06-2025,,,,
A4,28-06-2025 0.55,28-06-2025,,,,
A4,28-06-2025 4.29,28-06-2025,,,,
A4,28-06-2025 5.25,28-06-2025,,,,
A4,28-06-2025 6.54,28-06-2025,,,,
A4,28-06-2025 7.54,28-06-2025,,,,
A4,28-06-2025 8.22,28-06-2025,,,,
A4,28-06-2025 12.05,28-06-2025,,,,
A4,28-06-2025 14.08,28-06-2025,,,,
A4,28-06-2025 16.21,28-06-2025,,,,
A4,28-06-2025 16.48,28-06-2025,,,,
A4,28-06-2025 18.29,28-06-2025,,,,
A4,28-06-2025 19.14,28-06-2025,,,,
A4,28-06-2025 19.25,28-06-2025,,,,
A4,28-06-2025 19.38,28-06-2025,,,,
A4,28-06-2025 21.28,28-06-2025,,,,
A4,29-06-2025 1.35,29-06-2025,,,,
A4,29-06-2025 2.11,29-06-2025,,,,
A4,29-06-2025 2.39,29-06-2025,,,,
A4,29-06-2025 4.49,29-06-2025,,,,
A4,29-06-2025 4.50,29-06-2025,,,,
A4,29-06-2025 5.10,29-06-2025,,,,
A4,29-06-2025 5.23,29-06-2025,,,,
A4,29-06-2025 6.24,29-06-2025,,,,
A4,29-06-2025 10.34,29-06-2025,,,,
A4,29-06-2025 11.01,29-06-2025,,,,
A4,29-06-2025 12.32,29-06-2025,,,,
A4,29-06-2025 12.48,29-06-2025,,,,
A4,29-06-2025 13.07,29-06-2025,,,,
A4,29-06-2025 14.25,29-06-2025,,,,
A4,29-06-2025 17.00,29-06-2025,,,,
A4,29-06-2025 21.04,29-06-2025,,,,
A4,29-06-2025 21.50,29-06-2025,,,,
A4,29-06-2025 22.33,29-06-2025,,,,
A4,30-06-2025 1.24,30-06-2025,,,,
A4,30-06-2025 4.49,30-06-2025,,,,
A4,30-06-2025 4.55,30-06-2025,,,,
A4,30-06-2025 6.07,30-06-2025,,,,
A4,30-06-2025 9.09,30-06-2025,,,,
A4,30-06-2025 12.49,30-06-2025,,,,
A4,30-06-2025 16.46,30-06-2025,,,,
A4,30-06-2025 17.02,30-06-2025,,,,
A4,30-06-2025 20.10,30-06-2025,,,,
A4,30-06-2025 20.19,30-06-2025,,,,
A4,30-06-2025 22.29,30-06-2025,,,,
A4,30-06-2025 23.52,30-06-2025,,,,
A4,01-07-2025 2.35,01-07-2025,,,,
A4,01-07-2025 3.01,01-07-2025,,,,
A4,01-07-2025 4.16,01-07-2025,,,,
A4,01-07-2025 4.41,01-07-2025,,,,
A4,01-07-2025 11.26,01-07-2025,,,,
A4,01-07-2025 13.39,01-07-2025,,,,
A4,01-07-2025 14.33,01-07-2025,,,,
A4,01-07-2025 15.31,01-07-2025,,,,
A4,01-07-2025 16.38,01-07-2025,,,,
A4,01-07-2025 16.57,01-07-2025,,,,
A4,01-07-2025 17.05,01-07-2025,,,,
A4,01-07-2025 18.49,01-07-2025,,,,
A4,01-07-2025 19.01,01-07-2025,,,,
A4,01-07-2025 19.31,01-07-2025,,,,
A4,01-07-2025 19.58,01-07-2025,,,,
A4,01-07-2025 20.53,01-07-2025,,,,
A4,01-07-2025 23.39,01-07-2025,,,,
A4,02-07-2025 0.12,02-07-2025,,,,
A4,02-07-2025 4.05,02-07-2025,,,,
A4,02-07-2025 5.42,02-07-2025,,,,
A4,02-07-2025 6.01,02-07-2025,,,,
A4,02-07-2025 9.27,02-07-2025,,,,
A4,02-07-2025 11.06,02-07-2025,,,,
A4,02-07-2025 11.25,02-07-2025,,,,
A4,02-07-2025 12.19,02-07-2025,,,,
A4,02-07-2025 14.26,02-07-2025,,,,
A4,02-07-2025 14.37,02-07-2025,,,,
A4,02-07-2025 20.32,02-07-2025,,,,
A4,02-07-2025 21.08,02-07-2025,,,,
A4,02-07-2025 22.39,02-07-2025,,,,
A4,03-07-2025 5.30,03-07-2025,,,,
A4,03-07-2025 6.29,03-07-2025,,,,
A4,03-07-2025 6.46,03-07-2025,,,,
A4,03-07-2025 6.55,03-07-2025,,,,
A4,03-07-2025 7.10,03-07-2025,,,,
A4,03-07-2025 14.01,03-07-2025,,,,
A4,03-07-2025 14.15,03-07-2025,,,,
A4,03-07-2025 15.53,03-07-2025,,,,
A4,03-07-2025 16.58,03-07-2025,,,,
A4,03-07-2025 17.16,03-07-2025,,,,
A4,03-07-2025 18.41,03-07-2025,,,,
A4,03-07-2025 19.48,03-07-2025,,,,
A4,03-07-2025 23.47,03-07-2025,,,,
A4,04-07-2025 1.15,04-07-2025,,,,
A4,04-07-2025 6.09,04-07-2025,,,,
A4,04-07-2025 6.17,04-07-2025,,,,
A4,04-07-2025 8.23,04-07-2025,,,,
A4,04-07-2025 10.16,04-07-2025,,,,
A4,04-07-2025 15.12,04-07-2025,,,,
A4,04-07-2025 15.29,04-07-2025,,,,
A4,04-07-2025 17.04,04-07-2025,,,,
A4,04-07-2025 18.58,04-07-2025,,,,
A4,04-07-2025 19.14,04-07-2025,,,,
A4,04-07-2025 19.15,04-07-2025,,,,
A4,04-07-2025 19.34,04-07-2025,,,,
A4,04-07-2025 20.18,04-07-2025,,,,
A4,04-07-2025 20.27,04-07-2025,,,,
A4,04-07-2025 20.52,04-07-2025,,,,
A4,04-07-2025 21.40,04-07-2025,,,,
A4,05-07-2025 0.30,05-07-2025,,,,
A4,05-07-2025 0.36,05-07-2025,,,,
A4,05-07-2025 4.08,05-07-2025,,,,
A4,05-07-2025 5.40,05-07-2025,,,,
A4,05-07-2025 6.13,05-07-2025,,,,
A4,05-07-2025 8.16,05-07-2025,,,,
A4,05-07-2025 10.58,05-07-2025,,,,
A4,05-07-2025 15.20,05-07-2025,,,,
A4,05-07-2025 15.45,05-07-2025,,,,
A4,05-07-2025 16.00,05-07-2025,,,,
A4,05-07-2025 16.10,05-07-2025,,,,
A4,05-07-2025 16.23,05-07-2025,,,,
A4,05-07-2025 20.12,05-07-2025,,,,
A4,05-07-2025 20.30,05-07-2025,,,,
A4,05-07-2025 22.49,05-07-2025,,,,
A4,05-07-2025 23.42,05-07-2025,,,,
A4,06-07-2025 1.32,06-07-2025,,,,
A4,06-07-2025 1.41,06-07-2025,,,,
A4,06-07-2025 3.12,06-07-2025,,,,
A4,06-07-2025 4.29,06-07-2025,,,,
A4,06-07-2025 5.25,06-07-2025,,,,
A4,06-07-2025 5.56,06-07-2025,,,,
A4,06-07-2025 7.37,06-07-2025,,,,
A4,06-07-2025 7.38,06-07-2025,,,,
A4,06-07-2025 8.20,06-07-2025,,,,
A4,06-07-2025 8.47,06-07-2025,,,,
A4,06-07-2025 9.17,06-07-2025,,,,
A4,06-07-2025 10.22,06-07-2025,,,,
A5,01-02-2025 2.09,01-02-2025,,,,
A5,01-02-2025 4.14,01-02-2025,,,,
A5,01-02-2025 4.37,01-02-2025,,,,
A5,01-02-2025 9.15,01-02-2025,,,,
A5,01-02-2025 9.38,01-02-2025,,,,
A5,01-02-2025 9.57,01-02-2025,,,,
A5,01-02-2025 14.22,01-02-2025,,,,
A5,01-02-2025 17.12,01-02-2025,,,,
A5,01-02-2025 17.51,01-02-2025,,,,
A5,01-02-2025 20.59,01-02-2025,,,,
A5,01-02-2025 21.45,01-02-2025,,,,
A5,01-02-2025 22.17,01-02-2025,,,,
A5,02-02-2025 4.29,02-02-2025,,,,
A5,02-02-2025 5.47,02-02-2025,,,,
A5,02-02-2025 6.50,02-02-2025,,,,
A5,02-02-2025 7.22,02-02-2025,,,,
A5,02-02-2025 7.49,02-02-2025,,,,
A5,02-02-2025 10.16,02-02-2025,,,,
A5,02-02-2025 11.10,02-02-2025,,,,
A5,02-02-2025 11.57,02-02-2025,,,,
A5,02-02-2025 13.04,02-02-2025,,,,
A5,02-02-2025 13.58,02-02-2025,,,,
A5,02-02-2025 14.09,02-02-2025,,,,
A5,02-02-2025 17.26,02-02-2025,,,,
A5,02-02-2025 19.41,02-02-2025,,,,
A5,02-02-2025 21.15,02-02-2025,,,,
A5,02-02-2025 22.07,02-02-2025,,,,
A5,02-02-2025 22.13,02-02-2025,,,,
A5,02-02-2025 22.23,02-02-2025,,,,
A5,03-02-2025 0.13,03-02-2025,,,,
A5,03-02-2025 1.34,03-02-2025,,,,
A5,03-02-2025 3.16,03-02-2025,,,,
A5,03-02-2025 5.19,03-02-2025,,,,
A5,03-02-2025 7.30,03-02-2025,,,,
A5,03-02-2025 8.31,03-02-2025,,,,
A5,03-02-2025 10.37,03-02-2025,,,,
A5,03-02-2025 14.19,03-02-2025,,,,
A5,03-02-2025 14.30,03-02-2025,,,,
A5,03-02-2025 14.44,03-02-2025,,,,
A5,03-02-2025 16.11,03-02-2025,,,,
A5,03-02-2025 16.24,03-02-2025,,,,
A5,03-02-2025 18.33,03-02-2025,,,,
A5,03-02-2025 20.02,03-02-2025,,,,
A5,03-02-2025 21.09,03-02-2025,,,,
A5,04-02-2025 0.33,04-02-2025,,,,
A5,04-02-2025 1.15,04-02-2025,,,,
A5,04-02-2025 2.50,04-02-2025,,,,
A5,04-02-2025 3.56,04-02-2025,,,,
A5,04-02-2025 5.51,04-02-2025,,,,
A5,04-02-2025 8.01,04-02-2025,,,,
A5,04-02-2025 8.41,04-02-2025,,,,
A5,04-02-2025 9.29,04-02-2025,,,,
A5,04-02-2025 10.20,04-02-2025,,,,
A5,04-02-2025 12.12,04-02-2025,,,,
A5,04-02-2025 15.44,04-02-2025,,,,
A5,04-02-2025 17.25,04-02-2025,,,,
A5,04-02-2025 17.32,04-02-2025,,,,
A5,04-02-2025 17.54,04-02-2025,,,,
A5,04-02-2025 20.55,04-02-2025,,,,
A5,04-02-2025 21.11,04-02-2025,,,,
A5,04-02-2025 23.57,04-02-2025,,,,
A5,05-02-2025 0.31,05-02-2025,,,,
A5,05-02-2025 2.01,05-02-2025,,,,
A5,05-02-2025 3.20,05-02-2025,,,,
A5,05-02-2025 7.32,05-02-2025,,,,
A5,05-02-2025 10.35,05-02-2025,,,,
A5,05-02-2025 16.09,05-02-2025,,,,
A5,05-02-2025 16.25,05-02-2025,,,,
A5,05-02-2025 17.31,05-02-2025,,,,
A5,05-02-2025 18.07,05-02-2025,,,,
A5,05-02-2025 20.20,05-02-2025,,,,
A5,05-02-2025 21.50,05-02-2025,,,,
A5,05-02-2025 21.56,05-02-2025,,,,
A5,05-02-2025 23.21,05-02-2025,,,,
A5,05-02-2025 23.47,05-02-2025,,,,
A5,06-02-2025 0.49,06-02-2025,,,,
A5,06-02-2025 1.27,06-02-2025,,,,
A5,06-02-2025 1.40,06-02-2025,,,,
A5,06-02-2025 2.36,06-02-2025,,,,
A5,06-02-2025 3.23,06-02-2025,,,,
A5,06-02-2025 7.48,06-02-2025,,,,
A5,06-02-2025 7.59,06-02-2025,,,,
A5,06-02-2025 9.41,06-02-2025,,,,
A5,06-02-2025 13.14,06-02-2025,,,,
A5,06-02-2025 13.33,06-02-2025,,,,
A5,06-02-2025 17.52,06-02-2025,,,,
A5,06-02-2025 20.02,06-02-2025,,,,
A5,06-02-2025 21.08,06-02-2025,,,,
A5,06-02-2025 21.31,06-02-2025,,,,
A5,06-02-2025 22.05,06-02-2025,,,,
A5,06-02-2025 22.34,06-02-2025,,,,
A5,06-02-2025 22.47,06-02-2025,,,,
A5,06-02-2025 23.12,06-02-2025,,,,
A5,07-02-2025 1.28,07-02-2025,,,,
A5,07-02-2025 2.48,07-02-2025,,,,
A5,07-02-2025 4.34,07-02-2025,,,,
A5,07-02-2025 7.55,07-02-2025,,,,
A5,07-02-2025 8.58,07-02-2025,,,,
A5,07-02-2025 10.45,07-02-2025,,,,
A5,07-02-2025 14.34,07-02-2025,,,,
A5,07-02-2025 14.40,07-02-2025,,,,
A5,07-02-2025 14.41,07-02-2025,,,,
A5,07-02-2025 15.02,07-02-2025,,,,
A5,07-02-2025 15.42,07-02-2025,,,,
A5,07-02-2025 15.58,07-02-2025,,,,
A5,07-02-2025 17.23,07-02-2025,,,,
A5,07-02-2025 18.03,07-02-2025,,,,
A5,07-02-2025 19.45,07-02-2025,,,,
A5,07-02-2025 20.06,07-02-2025,,,,
A5,07-02-2025 20.25,07-02-2025,,,,
A5,07-02-2025 22.34,07-02-2025,,,,
A5,07-02-2025 23.18,07-02-2025,,,,
A5,08-02-2025 0.30,08-02-2025,,,,
A5,08-02-2025 0.34,08-02-2025,,,,
A5,08-02-2025 6.25,08-02-2025,,,,
A5,08-02-2025 6.42,08-02-2025,,,,
A5,08-02-2025 7.56,08-02-2025,,,,
A5,08-02-2025 9.08,08-02-2025,,,,
A5,08-02-2025 10.18,08-02-2025,,,,
A5,08-02-2025 10.34,08-02-2025,,,,
A5,08-02-2025 12.04,08-02-2025,,,,
A5,08-02-2025 14.26,08-02-2025,,,,
A5,08-02-2025 15.04,08-02-2025,,,,
A5,08-02-2025 16.47,08-02-2025,,,,
A5,08-02-2025 17.30,08-02-2025,,,,
A5,08-02-2025 17.48,08-02-2025,,,,
A5,08-02-2025 17.50,08-02-2025,,,,
A5,08-02-2025 18.10,08-02-2025,,,,
A5,08-02-2025 18.53,08-02-2025,,,,
A5,08-02-2025 18.55,08-02-2025,,,,
A5,08-02-2025 20.06,08-02-2025,,,,
A5,08-02-2025 20.40,08-02-2025,,,,
A5,08-02-2025 21.15,08-02-2025,,,,
A5,09-02-2025 0.21,09-02-2025,,,,
A5,09-02-2025 2.39,09-02-2025,,,,
A5,09-02-2025 5.16,09-02-2025,,,,
A5,09-02-2025 5.37,09-02-2025,,,,
A5,09-02-2025 6.15,09-02-2025,,,,
A5,09-02-2025 6.50,09-02-2025,,,,
A5,09-02-2025 9.57,09-02-2025,,,,
A5,09-02-2025 11.16,09-02-2025,,,,
A5,09-02-2025 12.08,09-02-2025,,,,
A5,09-02-2025 12.46,09-02-2025,,,,
A5,09-02-2025 13.47,09-02-2025,,,,
A5,09-02-2025 18.18,09-02-2025,,,,
A5,09-02-2025 19.53,09-02-2025,,,,
A5,09-02-2025 20.32,09-02-2025,,,,
A5,10-02-2025 0.44,10-02-2025,,,,
A5,10-02-2025 5.42,10-02-2025,,,,
A5,10-02-2025 6.11,10-02-2025,,,,
A5,10-02-2025 6.36,10-02-2025,,,,
A5,10-02-2025 8.58,10-02-2025,,,,
A5,10-02-2025 10.47,10-02-2025,,,,
A5,10-02-2025 11.28,10-02-2025,,,,
A5,10-02-2025 12.42,10-02-2025,,,,
A5,10-02-2025 14.03,10-02-2025,,,,
A5,10-02-2025 14.59,10-02-2025,,,,
A5,10-02-2025 15.26,10-02-2025,,,,
A5,10-02-2025 18.05,10-02-2025,,,,
A5,10-02-2025 20.34,10-02-2025,,,,
A5,10-02-2025 23.30,10-02-2025,,,,
A5,11-02-2025 0.08,11-02-2025,,,,
A5,11-02-2025 1.34,11-02-2025,,,,
A5,11-02-2025 2.26,11-02-2025,,,,
A5,11-02-2025 2.45,11-02-2025,,,,
A5,11-02-2025 2.58,11-02-2025,,,,
A5,11-02-2025 3.42,11-02-2025,,,,
A5,11-02-2025 4.01,11-02-2025,,,,
A5,11-02-2025 4.55,11-02-2025,,,,
A5,11-02-2025 7.32,11-02-2025,,,,
A5,11-02-2025 10.10,11-02-2025,,,,
A5,11-02-2025 10.38,11-02-2025,,,,
A5,11-02-2025 12.31,11-02-2025,,,,
A5,11-02-2025 14.30,11-02-2025,,,,
A5,11-02-2025 14.34,11-02-2025,,,,
A5,11-02-2025 15.38,11-02-2025,,,,
A5,11-02-2025 16.22,11-02-2025,,,,
A5,11-02-2025 22.54,11-02-2025,,,,
A5,11-02-2025 23.12,11-02-2025,,,,
A5,12-02-2025 2.39,12-02-2025,,,,
A5,12-02-2025 2.41,12-02-2025,,,,
A5,12-02-2025 3.18,12-02-2025,,,,
A5,12-02-2025 3.46,12-02-2025,,,,
A5,12-02-2025 4.02,12-02-2025,,,,
A5,12-02-2025 5.02,12-02-2025,,,,
A5,12-02-2025 6.00,12-02-2025,,,,
A5,12-02-2025 6.25,12-02-2025,,,,
A5,12-02-2025 6.54,12-02-2025,,,,
A5,12-02-2025 8.02,12-02-2025,,,,
A5,12-02-2025 9.02,12-02-2025,,,,
A5,12-02-2025 9.28,12-02-2025,,,,
A5,12-02-2025 11.19,12-02-2025,,,,
A5,12-02-2025 11.39,12-02-2025,,,,
A5,12-02-2025 12.12,12-02-2025,,,,
A5,12-02-2025 13.23,12-02-2025,,,,
A5,12-02-2025 13.29,12-02-2025,,,,
A5,12-02-2025 14.00,12-02-2025,,,,
A5,12-02-2025 15.08,12-02-2025,,,,
A5,12-02-2025 15.52,12-02-2025,,,,
A5,12-02-2025 18.26,12-02-2025,,,,
A5,12-02-2025 19.32,12-02-2025,,,,
A5,12-02-2025 20.12,12-02-2025,,,,
A5,12-02-2025 20.22,12-02-2025,,,,
A5,12-02-2025 20.36,12-02-2025,,,,
A5,12-02-2025 23.46,12-02-2025,,,,
A5,13-02-2025 2.04,13-02-2025,,,,
A5,13-02-2025 3.37,13-02-2025,,,,
A5,13-02-2025 5.02,13-02-2025,,,,
A5,13-02-2025 6.41,13-02-2025,,,,
A5,13-02-2025 7.26,13-02-2025,,,,
A5,13-02-2025 8.32,13-02-2025,,,,
A5,13-02-2025 9.38,13-02-2025,,,,
A5,13-02-2025 10.35,13-02-2025,,,,
A5,13-02-2025 11.21,13-02-2025,,,,
A5,13-02-2025 11.37,13-02-2025,,,,
A5,13-02-2025 13.21,13-02-2025,,,,
A5,13-02-2025 20.54,13-02-2025,,,,
A5,13-02-2025 22.08,13-02-2025,,,,
A5,13-02-2025 23.14,13-02-2025,,,,
A5,14-02-2025 0.21,14-02-2025,,,,
A5,14-02-2025 0.47,14-02-2025,,,,
A5,14-02-2025 2.02,14-02-2025,,,,
A5,14-02-2025 3.40,14-02-2025,,,,
A5,14-02-2025 4.43,14-02-2025,,,,
A5,14-02-2025 5.45,14-02-2025,,,,
A5,14-02-2025 8.10,14-02-2025,,,,
A5,14-02-2025 9.48,14-02-2025,,,,
A5,14-02-2025 11.31,14-02-2025,,,,
A5,14-02-2025 12.31,14-02-2025,,,,
A5,14-02-2025 14.22,14-02-2025,,,,
A5,14-02-2025 14.50,14-02-2025,,,,
A5,14-02-2025 15.56,14-02-2025,,,,
A5,14-02-2025 16.04,14-02-2025,,,,
A5,14-02-2025 17.46,14-02-2025,,,,
A5,14-02-2025 20.09,14-02-2025,,,,
A5,14-02-2025 21.02,14-02-2025,,,,
A5,14-02-2025 22.11,14-02-2025,,,,
A5,14-02-2025 23.42,14-02-2025,,,,
A5,15-02-2025 1.09,15-02-2025,,,,
A5,15-02-2025 2.19,15-02-2025,,,,
A5,15-02-2025 3.21,15-02-2025,,,,
A5,15-02-2025 5.34,15-02-2025,,,,
A5,15-02-2025 8.15,15-02-2025,,,,
A5,15-02-2025 8.31,15-02-2025,,,,
A5,15-02-2025 11.45,15-02-2025,,,,
A5,15-02-2025 15.17,15-02-2025,,,,
A5,15-02-2025 16.22,15-02-2025,,,,
A5,15-02-2025 16.24,15-02-2025,,,,
A5,15-02-2025 19.44,15-02-2025,,,,
A5,15-02-2025 21.43,15-02-2025,,,,
A5,15-02-2025 22.55,15-02-2025,,,,
A5,15-02-2025 23.05,15-02-2025,,,,
A5,16-02-2025 0.51,16-02-2025,,,,
A5,16-02-2025 1.37,16-02-2025,,,,
A5,16-02-2025 2.54,16-02-2025,,,,
A5,16-02-2025 4.27,16-02-2025,,,,
A5,16-02-2025 7.13,16-02-2025,,,,
A5,16-02-2025 7.37,16-02-2025,,,,
A5,16-02-2025 9.09,16-02-2025,,,,
A5,16-02-2025 9.28,16-02-2025,,,,
A5,16-02-2025 11.11,16-02-2025,,,,
A5,16-02-2025 16.06,16-02-2025,,,,
A5,16-02-2025 17.59,16-02-2025,,,,
A5,16-02-2025 21.08,16-02-2025,,,,
A5,16-02-2025 21.22,16-02-2025,,,,
A5,16-02-2025 22.30,16-02-2025,,,,
A5,17-02-2025 0.01,17-02-2025,,,,
A5,17-02-2025 0.40,17-02-2025,,,,
A5,17-02-2025 2.24,17-02-2025,,,,
A5,17-02-2025 2.56,17-02-2025,,,,
A5,17-02-2025 6.31,17-02-2025,,,,
A5,17-02-2025 7.07,17-02-2025,,,,
A5,17-02-2025 12.06,17-02-2025,,,,
A5,17-02-2025 12.09,17-02-2025,,,,
A5,17-02-2025 12.40,17-02-2025,,,,
A5,17-02-2025 14.03,17-02-2025,,,,
A5,17-02-2025 14.37,17-02-2025,,,,
A5,17-02-2025 14.44,17-02-2025,,,,
A5,17-02-2025 15.28,17-02-2025,,,,
A5,17-02-2025 18.30,17-02-2025,,,,
A5,17-02-2025 19.40,17-02-2025,,,,
A5,17-02-2025 21.02,17-02-2025,,,,
A5,17-02-2025 21.43,17-02-2025,,,,
A5,17-02-2025 22.01,17-02-2025,,,,
A5,17-02-2025 22.34,17-02-2025,,,,
A5,17-02-2025 22.44,17-02-2025,,,,
A5,18-02-2025 1.25,18-02-2025,,,,
A5,18-02-2025 1.41,18-02-2025,,,,
A5,18-02-2025 2.11,18-02-2025,,,,
A5,18-02-2025 2.48,18-02-2025,,,,
A5,18-02-2025 3.09,18-02-2025,,,,
A5,18-02-2025 4.06,18-02-2025,,,,
A5,18-02-2025 5.41,18-02-2025,,,,
A5,18-02-2025 5.55,18-02-2025,,,,
A5,18-02-2025 8.04,18-02-2025,,,,
A5,18-02-2025 8.27,18-02-2025,,,,
A5,18-02-2025 10.35,18-02-2025,,,,
A5,18-02-2025 13.10,18-02-2025,,,,
A5,18-02-2025 17.45,18-02-2025,,,,
A5,18-02-2025 17.51,18-02-2025,,,,
A5,18-02-2025 19.10,18-02-2025,,,,
A5,18-02-2025 19.24,18-02-2025,,,,
A5,18-02-2025 20.27,18-02-2025,,,,
A5,18-02-2025 21.53,18-02-2025,,,,
A5,18-02-2025 23.00,18-02-2025,,,,
A5,18-02-2025 23.49,18-02-2025,,,,
A5,19-02-2025 2.20,19-02-2025,,,,
A5,19-02-2025 5.01,19-02-2025,,,,
A5,19-02-2025 6.50,19-02-2025,,,,
A5,19-02-2025 7.38,19-02-2025,,,,
A5,19-02-2025 11.09,19-02-2025,,,,
A5,19-02-2025 11.55,19-02-2025,,,,
A5,19-02-2025 15.30,19-02-2025,,,,
A5,19-02-2025 15.44,19-02-2025,,,,
A5,19-02-2025 16.58,19-02-2025,,,,
A5,19-02-2025 17.05,19-02-2025,,,,
A5,19-02-2025 17.40,19-02-2025,,,,
A5,19-02-2025 17.42,19-02-2025,,,,
A5,19-02-2025 18.54,19-02-2025,,,,
A5,19-02-2025 20.58,19-02-2025,,,,
A5,19-02-2025 21.28,19-02-2025,,,,
A5,19-02-2025 22.24,19-02-2025,,,,
A5,20-02-2025 0.50,20-02-2025,,,,
A5,20-02-2025 2.29,20-02-2025,,,,
A5,20-02-2025 2.47,20-02-2025,,,,
A5,20-02-2025 3.17,20-02-2025,,,,
A5,20-02-2025 4.55,20-02-2025,,,,
A5,20-02-2025 7.15,20-02-2025,,,,
A5,20-02-2025 8.30,20-02-2025,,,,
A5,20-02-2025 8.49,20-02-2025,,,,
A5,20-02-2025 9.43,20-02-2025,,,,
A5,20-02-2025 9.57,20-02-2025,,,,
A5,20-02-2025 10.23,20-02-2025,,,,
A5,20-02-2025 15.35,20-02-2025,,,,
A5,20-02-2025 16.53,20-02-2025,,,,
A5,20-02-2025 17.41,20-02-2025,,,,
A5,20-02-2025 21.35,20-02-2025,,,,
A5,21-02-2025 1.03,21-02-2025,,,,
A5,21-02-2025 2.18,21-02-2025,,,,
A5,21-02-2025 3.29,21-02-2025,,,,
A5,21-02-2025 6.12,21-02-2025,,,,
A5,21-02-2025 11.39,21-02-2025,,,,
A5,21-02-2025 22.24,21-02-2025,,,,
A5,21-02-2025 22.33,21-02-2025,,,,
A5,21-02-2025 23.06,21-02-2025,,,,
A5,21-02-2025 23.40,21-02-2025,,,,
A5,22-02-2025 1.55,22-02-2025,,,,
A5,22-02-2025 5.58,22-02-2025,,,,
A5,22-02-2025 9.10,22-02-2025,,,,
A5,22-02-2025 10.41,22-02-2025,,,,
A5,22-02-2025 13.08,22-02-2025,,,,
A5,22-02-2025 15.00,22-02-2025,,,,
A5,22-02-2025 15.26,22-02-2025,,,,
A5,22-02-2025 17.17,22-02-2025,,,,
A5,22-02-2025 17.34,22-02-2025,,,,
A5,22-02-2025 18.38,22-02-2025,,,,
A5,22-02-2025 20.08,22-02-2025,,,,
A5,22-02-2025 21.02,22-02-2025,,,,
A5,22-02-2025 22.42,22-02-2025,,,,
A5,22-02-2025 23.03,22-02-2025,,,,
A5,22-02-2025 23.29,22-02-2025,,,,
A5,23-02-2025 0.51,23-02-2025,,,,
A5,23-02-2025 3.07,23-02-2025,,,,
A5,23-02-2025 4.20,23-02-2025,,,,
A5,23-02-2025 5.14,23-02-2025,,,,
A5,23-02-2025 7.11,23-02-2025,,,,
A5,23-02-2025 11.30,23-02-2025,,,,
A5,23-02-2025 12.15,23-02-2025,,,,
A5,23-02-2025 12.42,23-02-2025,,,,
A5,23-02-2025 13.19,23-02-2025,,,,
A5,23-02-2025 15.44,23-02-2025,,,,
A5,23-02-2025 17.40,23-02-2025,,,,
A5,23-02-2025 21.37,23-02-2025,,,,
A5,23-02-2025 21.57,23-02-2025,,,,
A5,24-02-2025 4.14,24-02-2025,,,,
A5,24-02-2025 8.07,24-02-2025,,,,
A5,24-02-2025 10.32,24-02-2025,,,,
A5,24-02-2025 10.43,24-02-2025,,,,
A5,24-02-2025 12.53,24-02-2025,,,,
A5,24-02-2025 16.17,24-02-2025,,,,
A5,24-02-2025 17.08,24-02-2025,,,,
A5,24-02-2025 18.40,24-02-2025,,,,
A5,24-02-2025 21.38,24-02-2025,,,,
A5,24-02-2025 23.21,24-02-2025,,,,
A5,25-02-2025 0.07,25-02-2025,,,,
A5,25-02-2025 0.35,25-02-2025,,,,
A5,25-02-2025 5.12,25-02-2025,,,,
A5,25-02-2025 5.29,25-02-2025,,,,
A5,25-02-2025 5.41,25-02-2025,,,,
